playername,timeplayed,gamesplayed,errors,RMSE,a,b,c
kangjung,960,542,[],26.428307247805886,-0.047483701177102926,3.677242946231178,52.64968235799997
kano,1467,6709,[],200.39135399430282,-4.832665005190571e-05,4.277868393627234,-14.208391048535468
kaonji,173,1304,[],6.158657744228546,-0.004502728001403125,2.8078876733431253,45.64882651733097
Kaparot,1200,12820,[],47.92768178587468,-1.4639781468967687e-05,6.586913276971374,-649.1066147564251
Karaoke_Freak,399,525,[],5.25006402043258,-0.001638494407295027,3.0603044267546666,31.124314477329523
karelia,650,231,[],11.226384249262484,-0.006073457138578888,4.798528013655552,45.6747664580636
Karsta,1073,443,[],13.121029906249893,-1.2139259024921651e-05,6.095697410875668,-378.257938190427
Karukiari,558,492,[],18.169531078083896,-0.016261278691601794,4.155252963810807,52.9766244555409
kasper,1286,6840,[],4.330581338126642,-0.013201224915245073,3.268793853072514,37.475218519373556
Katara,850,1160,[],17.815796437153516,8.223817106550999e-06,5.591203781599775,-204.78634646949985
katasunis,938,4633,[],18.203296000428587,-0.01490038020381103,4.621311352371477,60.89263784188033
katchme,294,1993,[],12.54152957876938,-5.9912244375980645e-05,6.980491003988371,-999.9999625443103
katou,795,985,[],7.290432143146247,-0.005263184034525723,2.186473359125288,54.1967892543895
kawizawaz,1202,7529,[],28.60398535703789,-0.0034547669848820394,3.560514989870037,53.82876102983832
KazaamJam,1270,5100,[],5.588691142882781,-0.0028721618492083987,3.7826540298476257,37.756850276106
Kazsuke,1191,1414,[],14.007158772985603,0.00014353393976665026,4.16973431538827,-10.638763480985968
kboop,298,669,[],9.56083533721378,-0.011930952138149176,3.798135918031786,45.5738850752582
Kcin4,1215,1121,[],11.589127515988633,1.9400902491755435e-05,6.966541916311585,-999.9999999688157
Kdanny,1036,1098,[],3.9359163842111644,-0.0035602634625445974,4.644359938017588,32.471495572820736
kdbar,152,298,[],2.5234437464484407,-0.37064660619776274,3.0670697997230225,29.42586835085512
kdh7558,1266,2410,[],11.591655076840487,-0.003915148736866021,4.183866590713368,24.30034893677405
kebin_ww,1232,4063,[],8.483084822464136,-1.2459465334036981e-05,6.977968320776196,-999.9999320963537
KeiGoat,1195,442,[],4.635080993391603,-0.0069826617545408025,3.1995281479769226,46.8184859951769
keijite,1063,1088,[],15.232597864692787,-0.005925575334352821,4.132452121814562,43.72449546221268
kekii,260,870,[],15.732532219077616,-3.26573907514353e-05,6.826664739510403,-871.454876568951
kellySTAR,843,1479,[],19.100973812234177,-2.9148739981524484e-05,6.977141513246421,-973.3878540156774
Kelvin,1097,4404,[],6.476052782142581,-0.003724205354260801,3.9155630307386224,21.860874347633597
KenAoi,612,767,[],16.05059347923737,-0.0019698630135774656,4.614645981245998,21.451752507032232
kenbaneki,526,3426,[],10.703581379121305,-0.00901858005557426,3.520980359507651,41.211614698806876
Kennery,1429,5842,[],369.8487177322381,-0.0004196120732008298,5.491079926283422,-93.5921861639622
Kennoji,983,4207,[],7.726416958814717,-0.006710997407074255,3.416799527896014,35.518049876885584
Kentendo,535,2541,[],7.378219207050205,-0.01233567063080121,3.6457080311559054,50.36469328505094
Kerchoo,938,939,[],57.523901086041256,-0.006710501776044009,4.298512388921418,48.0891595239221
Kerfluffel,665,229,[],11.58742937004127,-1.2403799713036472e-05,5.143617974064806,-119.36415886516563
Kerrmunism,1231,454,[],8.117295771571788,-0.0012104295398305653,4.265581728390508,21.961423599603624
Keshyyyyy,991,978,[],26.94669581707955,-3.397982820995118e-05,6.974299222849334,-999.9999982441846
kevin883888388838,1079,1052,[],17.687539658647403,-0.0036145330743053644,4.146516075063319,40.29281989150021
kevinhe828,1298,8641,[],9.2424040147968,-0.007570605372487519,4.1653996794645085,24.954003085409266
KevinJ,1434,7907,[],8.413004480257186,-0.011676658431790717,3.967271442900001,42.53895136561756
Kevinnnnn,1183,1747,[],13.490518016104751,-0.01732335699414671,3.44310548350734,38.02910667032196
KevinTheWraithLord,972,203,[],19.024421514592206,-1.9366738140877157e-05,6.9744481690358535,-999.9999929842169
Kewei,412,1689,[],17.023610302730585,-0.0047959859998191814,3.8477668892229153,59.51873192166239
keychera,842,1541,[],16.073721226458503,-0.005258271299834697,3.924879229760699,42.56189400077728
keymaster,987,2834,[],10.227614790968705,-0.009096812991818644,3.2679129662197277,52.571725767254534
KeysArtworks,668,381,[],12.632394953658865,-0.009496864313783021,4.763941935743636,49.6954721494974
KezDaBez,1409,4796,[],19.887498611000076,-0.0018763982267116343,3.445363736992304,25.385653361855624
kfb,1252,1822,[],13.105564162913524,-0.00463580622154622,3.739124672123972,56.44202256700053
KFitzG,638,322,[],5.447011095455369,-0.063072725371069,2.531123379037964,52.23197288055483
khakhua,491,238,[],19.44242967405528,-1.833890405161007e-05,5.752834035411609,-249.96052759197661
khaphamzen,1130,409,[],19.417154385534573,6.54266159929683e-05,6.941638007342977,-999.9999996556656
khattab,860,2048,[],13.851845078485368,-0.007461402864900163,2.4515390136429644,48.522855246029586
KHD,171,230,[],26.950807142077128,-6.084596350677096e-05,6.8232132040368585,-857.0359954903141
KhiewQiXuan,428,1264,[],10.499644327605433,0.004023852781296761,-1.0368401868656012,56.17269905480361
Khoc,661,807,[],12.958637029197645,-0.006604029101480223,4.391413536738173,55.516006416809624
Ki-Kun,999,3336,[],11.832765239944289,-0.005888781518853318,3.629359078303345,30.64245177001201
kian123,646,228,[],36.53759724224801,-1.1121222720316012e-05,6.90019486237484,-948.9434145729372
KibiByte,1185,477,[],19.277760113028297,-0.003932339005236925,3.687338406166476,40.40644708339392
Kiedmi,230,854,[],13.754940496067706,-0.026644593318997198,4.397628301642931,50.91857469086095
KieranL,752,474,[],6.811818275132968,-0.007613440644464673,2.2041277023062547,39.09296365534765
kihongs,31,676,[],5.060556086108046,0.00038830523149878014,5.890345999709568,-307.975505835985
KillaToNy,759,387,[],6.502951265562987,-1.8095443261120353e-05,6.961829791882049,-999.9999916441398
Killerex64,1118,631,[],16.45371865604005,-0.004912950281879109,3.561935177217439,67.19416515999579
Killermagaex,778,2549,[],8.82015580647395,-0.0011379056790669028,2.9646161317441835,39.574383916143546
kim16,128,572,[],2.8628132752622535,-0.0077181571297533355,3.4105621438918114,18.490211772075487
kimarle,1287,8814,[],19.348024818854206,-0.014088104697353507,3.624066968492916,29.82047762586797
kimbbabmari,1257,955,[],30.880123176325238,-0.010904239958284044,4.1880346212508135,66.33017976895246
Kimchi,1416,2316,[],12.123275161484708,-0.00422590849025427,4.007336428509133,40.91125168794657
kimchimon,814,1169,[],12.947965114839787,-0.006223807255667851,3.7360550747160644,58.29084386030437
KimchiWarrior,867,288,[],9.004723432521857,-0.001608767865207804,2.155626883188167,32.96862267429133
Kimland,787,15831,[],2239.9018616337894,-0.0039890173707202705,5.152824071317205,82.52262755187928
kimwoon_,450,944,[],14.571609128180466,-0.01967867004890717,4.269757310720889,45.35940146929512
Kinac,1807,919,[],16.604289271536377,-3.1734703147560937e-06,6.08212779117819,-399.0564621067581
kindlefirehd4,556,713,[],16.856390368245968,-0.006602316261914042,3.743857137525162,69.0269566679525
kinetic27,571,582,[],14.82211013226445,-2.439161654611351e-05,6.967275475821913,-985.5630052298403
kingofthedarkness,1187,963,[],8.121128191601214,-0.001346254668128186,4.312548824694517,31.222422462703054
kingpotas,1111,1062,[],10.107197686030418,-0.0008752436730041019,3.315014961113116,37.20016871583292
KingRuzu,1995,2062,[],16.022536584214034,5.603152949563642e-06,6.829457850487246,-872.8913117409791
kinseng,1462,696,[],9.168451070222192,3.929841342455038e-06,4.080132848320166,-4.5080832078543365
Kinzen02,1270,2404,[],13.401344776571486,-0.004122932773987772,3.2473381550351017,54.64882523448035
kipper,1099,6004,[],101.31793492250449,-0.004064737466552813,4.129565224089086,55.27615575822081
Kipuru,650,209,[],2.817660992967056,-0.00712519090107508,3.4678311339311096,29.30982984807795
kirbo,1144,512,[],22.814576739048096,-3.2347606087520836e-05,6.9859710237858215,-999.9999425638903
Kirby2,1133,2595,[],30.88441019191107,-0.0008200919661887557,3.142299505295665,35.24237243222024
Kirby703,1479,9727,[],25.755798603748108,0.000333797264598068,2.761544993610093,19.199509638001967
KirbyDX,413,749,[],5.09248838783596,-0.0024432342634630967,3.288688214140178,37.24766062629809
Kirbygamer64,1331,2635,[],6.9476338416002115,-0.0026582529988896197,3.5167847608509577,30.406976082815813
KirbyUK,1263,9440,[],9.918872848876502,-0.0008867282988192769,3.3542154046405486,23.48156646098985
Kirigo,1220,2155,[],7.302424844137051,-0.0019084396308474724,3.8579731630881304,17.635308074881223
KiriKiriMai,550,1525,[],9.270142783105632,-0.005689176852183161,4.456058982351374,45.576206427789344
kisame,1164,208,[],31.79721564093652,2.132992997556785e-05,6.98721141351358,-999.9999990894488
kisun,1353,2036,[],119.21426357385604,-0.0016405358335893632,4.415951919293358,32.88010534554097
kitelyn,998,489,[],12.491597486398947,1.5341560888784898e-05,6.297917650716892,-503.79163698386157
Kitten120,692,530,[],16.8001147108345,0.0023163149059043167,1.4117193720488608,61.970810672558784
KiwiAnime,631,393,[],23.455640540500422,-0.07086164275760758,3.9578622969249655,59.52358921574165
kiwikol,455,4258,[],11.925448661805826,-0.01706061613616683,2.0947952402765933,56.357132387724924
Kixenon,153,245,[],3.8428727247674828,-0.016069893102257603,3.4747368433715877,30.490519988218058
Kiyomiii,704,1247,[],38.795538072843314,-0.00014160372117314263,7.065989312691265,-999.9999981358474
Kizuna_AI,1015,7833,[],13.37185321078123,7.571592671052644e-06,4.266673106708366,-32.88334018459687
kizu_on_mobile,257,223,[],8.892400585424923,-1.3011527425321876e-05,6.626553578848224,-711.6682259816171
KJ7BZC,724,622,[],9.566875284667574,-0.003961583967238004,4.366818518617819,42.199557843620596
kjad13,386,1671,[],25.466389956103765,-4.4950259761899865e-05,6.987522632649376,-999.9999523379156
Kjbt70,1227,4156,[],127.56400289812741,-0.0034099825279141527,4.099194775741398,64.07798944008653
kkatccat,824,2999,[],18.417224658800304,-0.014391335918757046,4.278263665355737,63.12385670079215
kkgskms,1226,692,[],8.046677338585607,-0.002824590627350365,1.6991380496925275,59.602909516933956
kksh,1103,1939,[],20.850963158280084,-0.0007258943414637985,4.375516154499417,-2.989486451385977
Klacik,1235,9491,[],10.988480407075523,-0.004243406152362545,4.029547865511255,40.8797982710345
Klarinette,1500,3242,[],29.682868262928416,-2.2398661853971194e-05,6.983827599783765,-999.9957160145759
klein199,117,541,[],23.609695944985784,0.009471254800477013,2.2623524954722165,23.29359527507665
Klepya,1233,1663,[],8.561949811919277,-0.002249045595705058,4.104104286782839,47.296913855094445
klezh_jstr,372,378,[],9.869018720367091,-2.0816627143319327e-05,6.726864878009842,-782.2100753122405
klublin,1100,1023,[],17.075908636480843,1.6163931807611564e-05,6.914444546324044,-952.1536566209859
klvrwrk,1554,2694,[],5.317004659494382,-0.001045356637017501,3.260380032596917,36.091648122396826
kml1584,1262,2131,[],8.756889412375985,-0.0009808847888799833,4.366155224644947,10.676139795189936
kneesocks,1182,11372,[],6.538704629339516,-0.009180155597802818,4.93643136461786,29.725216196663503
Knif,169,248,[],6.112555715126571,5.933441151261868,-999.9999993743285,45.690299678999004
Knoll,1208,6157,[],42.97328139491713,-0.014720046514739403,3.6964776221163227,64.29981656957813
Knot-A-Nayme,1839,3843,[],11.427253549407673,-0.006373014664726361,1.97790372985422,50.63240129019747
knutan96,1229,1421,[],9.44471182220344,-0.0003342104944905398,3.937969954329702,20.56501398133583
KoalaDourado,744,11090,[],9.726446906939458,-0.01283758191203648,4.821051572385863,52.073877264529415
koberhi,809,5842,[],32.83756630582723,-0.005037431062277136,3.575472878692881,43.76467342712827
koda,1125,1744,[],9.858023871018306,-0.007768385462060347,4.449574935942179,49.69667077799197
KofiOW,1213,2189,[],14.049399183988655,-0.004302275870470666,3.9492686802052632,35.02142655683677
kogi,1017,8739,[],9.634770942036166,-1.1126499585930379e-05,6.126475092625616,-406.2806074942852
kohei,1312,4898,[],10.464401069611986,0.0002695152430499044,3.6742109259027265,1.7580539782899935
koifish22,903,672,[],13.816962814059265,-0.011575661710327251,3.478740251571421,51.691536485062315
kokevin,929,338,[],6.964183304809402,-2.9880310960198158e-05,6.963364247481915,-999.9988643068136
Kolateak,1184,546,[],5.757950745474487,-0.0020854719186627437,3.6430448720396056,42.9552055581629
KOmmgpalingmanang,291,256,[],5.088396269406185,0.27140388375043617,-76.26890730559536,41.13795734256101
konchu,925,4494,[],22.706298361527843,-0.008405838658228445,2.6324039779314417,37.167300732079596
KongKristian,217,872,[],4.051289471986757,-0.024131109647384626,2.3205775643742927,46.583437546379365
Konkyoto,588,864,[],22.22684627206942,-0.006013832474903797,1.5652768279488614,65.2435599923518
konogatts,1042,1465,[],20.263864595620916,-0.006472668510037272,4.704139410571664,56.751221087967146
Koo,1159,358,[],16.032678373608626,-0.007971908019304412,1.3699975411414465,62.24951910469861
kookoo31313,350,513,[],4.6742303108393966,-0.0003237973074073655,3.7793541487670157,2.828254451323692
Koolio,624,1644,[],10.3259443578577,-0.009187754863338308,3.2013157644642654,50.558580418438716
Kopatz,1257,2121,[],15.0366459784377,-0.0013843251301431676,4.058665875474134,32.268176604779384
Korby,818,1164,[],15.366072425031943,-0.004885824045778924,3.740212252276177,48.564227070564584
korean9990,831,1093,[],10.468147250517223,-0.0011436208116058942,3.5743708097761475,37.887753462735105
koreanman_kawazoi,584,367,[],12.025969753758119,-5.14936061292853e-05,6.997402309504762,-999.9987808077453
koreanocho,804,436,[],22.772117240238895,-0.018001798166310742,3.309584673234281,60.199783325913536
Korean_Kang,624,264,[],14.924079008408889,0.015624670607164038,-6.4995295084942715,53.7573295938954
Koropokkuru,1880,8498,[],6.877852961256596,-0.0004059926044181801,2.2820503602538964,35.58250656784139
KOR_리저렉션,214,303,[],13.165501147906324,0.015495465360356704,-2.1083839093892673,61.51468408445388
Kotailri,1494,1251,[],68.08905662341566,-0.002274581106777138,3.9768994907602213,50.882749103457854
kpania,578,676,[],40.126983453866714,-0.000389858836114554,4.855426990222326,-59.928025545677805
KppMack,180,396,[],4.311429872583502,-0.021858922255913075,1.8874527018210812,39.432170053618194
kqq,281,431,[],7.551354846669806,-8.935103717043258e-05,5.5614531092365045,-204.2540782577984
KrazyPotato,862,5237,[],5.533557006977193,-0.019889763467422404,4.025675850005392,51.56471074727441
KREZIA,891,696,[],3.293345196947909,-0.0011733099642512123,2.5936314264003557,26.029485704515242
kris-tall,488,6239,[],10.058867757965732,-0.005053205518381753,4.217346141601812,37.994664315263805
KRISPYKREME,1208,1039,[],4.757304911033498,-0.0018177523456412929,3.070890547330109,43.25363960231849
krispylamp,508,1237,[],27.521721499825738,-0.008682724087330047,4.0535403172304765,39.49697074340224
krumbled,1196,4862,[],542.5749873082267,-8.303004126010096e-05,7.035891789031116,-999.9839026085505
KR_HT,431,564,[],15.747805201116597,-0.01482945134679811,2.0881707858497602,54.70073949796797
KrΩme,253,213,[],16.352389938898938,-0.013754159670298085,4.244745106639529,28.190911283045555
KS,1017,4417,[],8.030145352193914,-0.008658607006305935,3.1889526404248016,42.21754261605062
ks233,867,9339,[],17.250220442815177,-0.008346518805160479,3.5461732626578932,44.01128816258053
ktae,423,781,[],7.949262659031643,-0.014877938781854554,2.7187278229111023,41.15691927828756
ktchildr,478,682,[],5.226677219061143,-0.01120732898517252,1.3841028790084062,42.824931029278694
Ktros,747,593,[],17.586865742749655,-0.009357894532077854,4.2122086912830214,43.372160327065394
kuhaku,997,1151,[],13.908141472493714,-1.0713779403055996e-05,6.926533338065794,-966.3272155861482
kuj0,775,1801,[],21.54930232816065,9.407535337166923e-05,6.9709626478410796,-999.9999932395119
Kully,846,500,[],7.407222562882076,-0.0530045337717643,3.158603239578688,44.43392454702007
Kurajito,1187,14266,[],41.180459201806514,-0.0070135591160607235,3.515156098333674,43.878736585556204
Kurotakuuu,1108,1020,[],218.43373683631586,-0.0034898372097833773,4.428657288328117,49.25485908569001
kurtis168,1235,5004,[],409.45245212862966,-4.6675978228842374e-05,6.244550565155676,-440.47473829491156
Kusse,588,2047,[],25.38000714016936,-0.010363963674109702,3.8106184616498258,43.10089293617819
kusunoki813,1153,582,[],27.06498188763474,4.2329905784369284e-05,6.973450297566128,-999.9999928738123
KutieKurtis,1301,4710,[],12.988536647978467,-1.1144991569538336e-05,6.966465439446211,-998.8592780201942
kvjura,1159,14664,[],5.729289459918639,-0.007547889364941506,3.2390742628531153,42.26386717301322
Kwake,1231,379,[],22.613838382140468,-0.02193981482697917,2.576206607528039,62.562113050833744
kwikscoper,249,247,[],8.60605398481017,-3.16473612833577e-05,6.297080939228481,-508.14999650827195
kwosant,817,1389,[],16.606555204301497,-0.010331487706082729,3.86597653573295,69.40034677743992
Kxtaa,1035,841,[],7.890179301205094,-0.012125809084942102,3.263911040765402,45.777602099187945
Kyberr,1122,371,[],9.626306775794086,-0.001269441905375813,4.555430813452685,14.315514467807972
Kyden,631,463,[],6.877336539263831,-0.00578973006230346,2.6773286482270233,48.65017074384974
Kyira,822,308,[],6.501168596786749,-0.0028405756292744846,3.5772306621585535,31.641261676878173
Kyoumatic,1648,3214,[],35.63107723016435,-0.0005829651446548573,2.7959945115650684,28.0611228951483
Kyrie_Eleison,992,5562,[],11.650230765355275,-0.0034705118850080203,3.022842466170626,47.85886998307324
kyten,358,480,[],3591.265458223339,0.0003412788968402133,7.031728571236958,-999.9831077435682
kyuuuu,354,2573,[],7.644650101198971,-0.02342097051450383,3.8352344154592797,57.120362378913846
KZ_FREW,640,967,[],6.977708612086468,-5.746547377206782e-06,6.7613037846335455,-807.678328676591
k_rakko,1658,12651,[],38.065534414759334,-0.003057093357129785,2.427748907663033,68.44817681358363
L-Chan,933,1834,[],8.470962343667239,-0.04153501914264392,3.9015025295912675,54.31453265033683
L2THEEX,860,409,[],8.806368207766404,0.004434984260363438,-1.4602803708827354,38.00344804432383
L9NOLIFER,514,3164,[],6.5143525274534015,-0.0011126020838163493,4.559676483173305,-9.766088826016231
labadini,1058,6928,[],9.045390404083353,-0.0019856347574371894,3.576807539471889,21.67371165768482
laboose,785,947,[],8.672968928312054,-0.003857998335720592,2.4087581023786493,34.88385229022909
Lachy,1215,1380,[],19.11282091728393,-0.0028989087405014526,3.3276104607296766,52.21888959366906
LaDaDee,357,530,[],30.653899337536174,-1.9390716515935274e-05,6.177738415138158,-416.894244872052
LadiesMan69,762,232,[],5.291268935285269,-0.012635390810241712,1.8722529615465129,34.7681752449463
lafferstyle,1423,899,[],16.567466421199924,-0.011017913680724805,2.646191083759224,51.36016674084867
Laffey,1002,800,[],21.720916264524472,-0.00037650619335537184,4.621820667770034,-28.858069847214367
Lahav,851,416,[],30.13347469205487,1.996624065507763e-05,6.5709934089136395,-673.0300619569392
Lahlahhhh,1202,543,[],15.962929137930963,-0.002995133508171775,4.277810277899357,39.27267045221529
lahoyasrha,995,4040,[],5.436982267552059,-0.004510588239440834,3.051129370953992,40.648525219130946
Laid,1314,2275,[],63.95188021482641,7.779032877972784e-06,5.5605759275378706,-184.38559203079902
LAiNNe,644,899,[],15.584469739697203,-2.3102673932125377e-05,6.954636202628184,-983.2078201397464
Lajaaaow,644,1153,[],6.880858290673134,-0.0009229364171332163,3.4663471603678224,28.77999280019989
LaMagic,1592,872,[],15.952977878024464,0.00024245493134885876,3.574422164054972,21.973381099579967
lamego_,955,5871,[],6.1845392890422834,-0.023473140621708036,2.479582112918494,45.40333137409518
lamina,174,1798,[],3.0578454658796415,-0.015226688023761821,1.810641933576976,27.552695980074056
lamty101,1787,2360,[],4.399934281809107,-4.832607377864259e-06,6.956625000427896,-999.9999742518731
langolierrr,788,17301,[],2.54181089573683,-0.005985338621362473,2.607333995492177,38.768959538191865
Langschlafer,417,2560,[],5.406520061895288,-0.017576419932805683,2.765190632598438,53.672438158203875
larazab_,525,360,[],5.566669194263452,-0.010702835005266045,3.797494702473244,45.229593231649694
Lasering,733,4046,[],9.904086583086038,0.0042726885772695605,0.05006866340623533,54.92985352175413
laserpacer909,941,789,[],23.912221773204138,-8.314062754266355e-05,7.052878360241981,-999.9999684601607
LastExceed,1607,347,[],25.218697204851622,-0.0001910569424740063,5.166202738514054,-75.67369732919617
LastNamedTwice,701,1144,[],21.18749571115628,-0.008677537219758592,3.6257983329627317,50.76064924442774
latenerd,618,607,[],47.81604305041086,-0.020199121181304333,4.4620606173986355,49.38713813250695
Lau2971,741,385,[],7.4712235533145215,-0.01377657145040399,4.127223481009887,38.782127096275985
Laurenn902,499,217,[],8.996217960247847,-0.010623747247362416,3.286980832573414,42.11198700945214
Laurent,854,677,[],32.98186239229583,2.0178068330971983e-05,6.8335727871190945,-884.5114088048517
lavenny,521,220,[],19.522553345549817,-0.04480924856763887,3.4928112683667965,48.9893904026058
Lawsford,1223,3363,[],6.747747630254404,-0.005791947296932603,3.4981750970159498,48.63839146917574
lay-z,1200,6695,[],8.113456951110242,-0.0013097047931886201,2.013164534899422,51.0801561569398
LaZer0MonKey,690,2076,[],6.0747475555901325,-0.2503304410128955,3.6271495591566363,45.78226842269378
LCSsuper,1167,1246,[],5.713418099428286,0.0023039886808091784,0.20802151375322953,51.694911684286666
LCT,1181,781,[],12.105656304879213,-1.2933066193869813e-05,6.963986872573983,-999.9971709408376
Le52,687,1248,[],8.216231759006368,-3.099892671585154e-05,6.9768914899058085,-999.9984822477579
LeakyDeaky,601,4171,[],5.997312679815349,-0.008302788839521565,2.7292026552470032,52.77266211609216
Lean,1102,413,[],2.0524635155843645,6.81827106808769e-06,5.568492072616051,-232.8049111369569
Leandrosps,1074,11010,[],12.197527772501545,-0.008503854379868336,4.778546419878043,57.63355707401932
Learning_still,230,202,[],13.768390201785374,-0.05551949811774749,3.904654628588576,66.18162322850283
LeBageutte,1197,261,[],20.60776790902409,0.006008181316459253,-3.333149490411383,56.62196650051513
leduyquang753,574,271,[],8.826950411482459,-0.002764509725449915,3.464009307563057,38.80290967658336
Leeblanc,805,553,[],14.082973230310346,-0.0007574775759035811,4.629052131851712,-22.240223197810987
leedamonlee,859,11220,[],21.70615822122134,-0.012395301427278902,5.0358546971402935,51.496936960280955
LEEYUM,266,1795,[],5.3085696525459545,-0.012920469899279263,2.159155991437588,33.076824708181086
Legastenetiker,1205,502,[],8.624945250095825,0.0016997633229327168,0.28458964754910865,31.74645601228066
LegendaryTooth,635,1914,[],9.32689727199601,-0.00636321960408654,3.7157098003857683,42.40569802933667
leharo,262,1822,[],10.695761820762852,-0.012826232022005482,3.110376487607094,44.06474284341789
leif05,293,1300,[],10.187712763497867,0.024977717835754185,-4.31841439948074,45.23380825587467
lelerrer,684,299,[],6.619626240017127,-0.011273875821395277,2.4468204594097713,31.871594395377045
leloleloel,521,1091,[],15.645843833179958,-0.019674805319810747,3.628500974726117,49.1986475592342
lemonfrys,682,8312,[],7.6224738331589945,-0.003949746646336393,3.2663428701016977,42.75969741230321
lemonguy,1294,606,[],4.27941091855171,-0.006963639519965505,2.7917160563031307,47.87495239725109
lemonleaf,909,11173,[],8.904808432083748,-0.005472756267843871,5.014212748318361,38.19946221176185
Lemonosity,1277,8290,[],6.522429675841846,-0.004686990365125692,3.900488589808717,46.563737015287664
LemonTide,876,8768,[],10.641897541473229,-0.00790082672198862,3.675240440999552,52.66685192486026
lemony09,527,782,[],10.394991073106576,-0.05143100009395405,3.102473946373593,56.6962841968624
Lena,1277,413,[],179.86230642069097,-0.011899240853315294,2.9957660088684657,40.24378801366744
lenlen,880,3224,[],11.503547508263917,-0.0050309572068160955,2.5147364038988154,50.19223825696038
leonid,1299,34335,[],3.640242443011032,-0.004237469506077031,3.4059039969403266,23.831439353503185
leoyang06,511,356,[],18.801233080879786,-0.0025813510618130212,3.9151608363615424,24.211268061697826
Lersmaister,515,548,[],4.064243675591173,-0.01587997776678934,2.0882460095105375,46.080228741530696
Lesster15,79,228,[],2.547675812305579,-0.25077110611581543,2.2267700700886586,39.19438423981507
letianye,1273,21811,[],4.378322287580991,-0.013216600505407659,3.1893126217151178,34.542913107282466
letsticia,590,853,[],9.9647430942386,-0.014026789404156595,4.719692793655097,55.45013306175824
leumas1,725,451,[],20.642615555012863,-7.997194624233261e-05,3.9861588763996343,0.18314854080802798
leviAddams,523,598,[],11.225055528330143,-0.005670882096643162,3.381990498398938,47.34936399266862
LeWalker,1221,1133,[],10.860788223381702,-0.004635760156227008,2.7488211089283774,51.57711527035807
LEXIAN,816,298,[],20.357683391699034,-0.00021803350773308793,5.955651324392503,-297.37622427288056
lgst,240,938,[],12.030293296093678,-2.9241989919123944e-05,6.3098230358030305,-497.427456860534
LHayabuza,547,408,[],11.166736682398428,-0.009610448161603726,2.7441975720162333,44.503400190464006
Lia,1170,2975,[],6.209069569057247,-0.004187108408716619,2.9760277532813357,47.48519638929362
LiaoM4sta,533,3060,[],8.217709084411052,-0.02784227954837402,4.3197280562440605,55.58763483564483
lifesucks,1207,1020,[],10.35475084700568,-0.009433128056004284,3.4929798988439433,59.774586956701164
lightshatterz,817,2597,[],2.925518181745772,-0.010922921446755962,3.64174432514142,33.84423651097139
Light_,168,2360,[],3.5567365274568785,-0.025492411664589727,3.8082804509744648,36.136574601263874
liighthouse,652,562,[],8.630130788453588,-0.038303752272377374,4.046500139209782,54.76802378259179
Liiiiiiiea,972,207,[],17.482793439198407,-1.6080476047843457e-05,6.962449858076084,-999.9999996853372
lil-stiffy,41,708,[],12.175799378995984,0.1238767859476154,-2.641191782410222,52.597134541031316
Lilenker,602,2962,[],6.819107488855717,-2.1980519036660164e-06,3.8957114486323494,1.1483781250777314
lillepeep,1096,828,[],7.341086217032069,1.9237256570187336e-05,4.73253256754228,-65.09515795775005
lillith,1195,907,[],10.966282123307424,-0.006154249303888841,2.5746688787801477,50.760981372912696
Lil_Natey,1190,786,[],21.632779625655793,-3.078998474966298e-05,6.999287844476214,-999.9999993725548
Lil_Vince,1100,13163,[],11.297375557797125,-0.01348203616557947,4.0723475621391705,48.23524721272832
limelune,1399,2788,[],4.767401012131451,0.001946092579802181,-0.5469973232319807,48.39773411706908
limerent,1447,323,[],8.943357984194835,-0.002285585952115387,2.8402099758148065,49.7368130289391
limgw1,909,4489,[],6.18200535844146,-0.005157046611379043,2.5993732112555454,32.68140820290691
Ling1211,1651,250,[],19.954338741816144,-0.0004316304702876025,4.291271962808399,-2.2731717236643956
lingyuaa,475,989,[],9.548654645537782,-1.4587182900540653e-05,6.928435661787338,-968.8264080965628
LINITE,365,2491,[],701.8044334653679,0.02743681514671456,-4.327595076990327,55.32269859289924
literalbot,1435,1574,[],160.67876298213193,-0.0035876221501085484,3.9586001192915137,56.06283156274293
LiteralN00b,402,215,[],6.780920519832559,-0.006906929852949895,3.2452584943074343,34.28024983147365
Litstar,1240,359,[],7.389341993704627,-0.008973185093727198,1.9727417284289506,41.54519866824211
LittleKnight,72,982,[],5.603965202458783,-0.03605394950410242,2.1780695288365592,50.9813582852786
lkmcat,284,711,[],24.01236802250072,-0.01543892087525964,5.110860368046289,59.44661208963239
Lle,652,645,[],5.969397993950628,-3.7856030840756826e-05,6.968299329506289,-999.9978908378888
LLENN_was_taken,726,690,[],11.199788672218947,-0.026114921194530787,4.471555089834141,55.192494600655984
LLL,1156,789,[],11.390551167366603,-2.9175081867000508e-05,6.986833091221717,-999.9999841325323
lmblyte,658,3728,[],28.32246203194608,1.636880839000892e-05,6.283296638850929,-494.02373940788436
LMHoang,1197,3492,[],5.485763676026577,-0.0009402294396325804,3.7025942625974033,24.838659749747094
LoadNim,565,1482,[],10.412779522586607,-0.00588486933617132,3.1757886333950887,43.11174391973927
loafusofbread,994,1003,[],5.591859712975601,-0.0009728440991387377,4.967549858952454,-15.852131175684484
LOBSTERPOKEMON,917,784,[],7.7941111640141125,-0.009633851465239877,4.250130607997984,30.115356311617344
